vid,polnoe_naimenovanie,socrshenoe_naimenovanie,naimenovanie_ur_litca_ip,region,inn,ogrn_ogrnip,adres,telephon,email,sait,spectialist_po_classificatci,prisvoenay_categoriya,nomer_resheniya_o_prisvoenii_categorii,data_resheniya_o_prisvoenii_categorii,registratcionnyi_nomer_svidetelstva,data_vydachi_svidetelstva,srok_deistviya,acreditovanaya_organizatciya,categoria_1,kol_vo_nomerov_categoria_1,kol_vo_mest_categoria_1,categoria_2,kol_vo_nomerov_categoria_2,kol_vo_mest_categoria_2,categoria_3,kol_vo_nomerov_categoria_3,kol_vo_mest_categoria_3,itogo_nomerov
городская гостиница (отель),СПА Отель «Карелия» (Hotel Karelia & SPA) ООО «ТХ «Отель Карелия»,СПА Отель «Карелия» (Hotel Karelia & SPA),ООО «Турхолдинг «Отель Карелия»,Республика Карелия,7811681057,1187847031888,"185005, Республика Карелия, г. Петрозаводск, наб. Гюллинга, д.2",88142791368,reserv@hotel.karelia.ru,http://karelia-hotel.ru/,Гостенина Татьяна Николаевна,четыре звезды,059,18.11.2021,77/АА-119-2021/59-2021,18.11.2021,17.11.2024,"Общество с ограниченной ответственностью ""Спутник - спорт энд бизнес тревел""",Высшая «апартмент»,10,20,Высшая «джуниор сюит»,15,30,«Первая»,103,157,207
городская гостиница (отель),Мини-отель «Акватика» Автономное учреждение Республики Карелия «Центр спортивной подготовки» (АУ РК «ЦСП»),Мини-отель «Акватика»,Автономное учреждение Республики Карелия «Центр спортивной подготовки» (АУ РК «ЦСП»),Республика Карелия,1001038658,1031000004342,"185035, Республика Карелия, г. Петрозаводск, ул. Пушкинская, д. 7","(8142) 76-50-05, 76-50-04, 76-61-80",akvati00@mail.ru,csp-karelia.ru/objektisporta/akvatika/,,три звезды,272-р,10.11.2020,АА-022/157-2020,10.11.2020,09.11.2023,"Общество с ограниченной ответственностью ""Эндикон-Эксперт""",«Первая»,8,14,,,,,,,14
городская гостиница (отель),Гостиница «Мини отель «Илма»  ООО «ИЛМА - ТУР»,Гостиница «Мини отель «Илма»,ООО «ИЛМА - ТУР»,Республика Карелия,1001316489,1161001063728,"185000, Респ.Карелия, г. Петрозаводск, ул. Володарского, д. 10.","+79116614516, 8 (814) 2570110",hotelilma@yandex.ru,ilmahotel.ru,,три звезды,0016,17.12.2019,47/2/16-2019,19.12.2019,07.12.2022,"Общество с ограниченной ответственностью ""ОТЕЛЬ-КОНСАЛТ""",«Первая»,15,31,,,,,,,31
городская гостиница (отель),Отель «Гандвик» ИП Третьяков Леонид Вадимович,Отель «Гандвик»,ИП Третьяков Леонид Вадимович,Республика Карелия,771535859573,309774607801111,"186500, Республика Карелия, Беломорский  район, город  Беломорск, улица  Первомайская, дом 18",+7(911) 0524254,info@hotel-gandvik.ru,hotel-gandvik.ru,,три звезды,599-2,23.12.2019,77/41/599-2-2019,23.12.2019,22.12.2022,"Общество с ограниченной ответственностью ""Управляющая компания ""Отель менеджмент""",«Первая»,45,90,,,,,,,90
городская гостиница (отель),"Гостиница ""Руна"" ООО ""ЛаЛ""","Гостиница ""Руна""","ООО ""ЛаЛ""",Республика Карелия,1001181680,1061001070096,"185002,Россия, Республика Карелия, г. Петрозаводск, ул. Чапаева, дом 6А",+7 (8142) 67-22-26,hotel_runa@bk.ru,www.runahotel.karelia.ru,,две звезды,095,23.12.2019,50/01/095-2019,23.12.2019,23.12.2022,"Общество с ограниченной ответственностью ""Сергиево-Посадский центр сертификации и мониторинга""",«Первая»,8,16,«Третья»,8,25,,,,41
городская гостиница (отель),"Гостиница ""Визит-Центр ""Прокопьевский"" Муниципальное бюджетное учреждение культуры ""Горняк""","Гостиница ""Визит-Центр ""Прокопьевский""","Муниципальное бюджетное учреждение культуры ""Горняк""",Республика Карелия,1018003999,1061002012323,"186670, Россия, Республика Карелия, Лоухский район, пгт. Чупа, ул. Пионерская, дом 94",+7 (81439) 3-13-84,chupaclub@mail.ru,-,,без звёзд,096,23.12.2019,50/01/096-2019,23.12.2019,23.12.2022,"Общество с ограниченной ответственностью ""Сергиево-Посадский центр сертификации и мониторинга""",«Первая»,4,8,«Пятая»,6,45,,,,53
городская гостиница (отель),"Гостиница ""Сеурахуоне"" АУ СМР "" Социально-культурный молодежный центр""","Гостиница ""Сеурахуоне""","АУ СМР "" Социально-культурный молодежный центр""",Республика Карелия,1007019027,1101035000285,"186790, Республика Карелия, г. Сортавала, ул.Карельская, дом 22",+7(81430) 4-57-41,seurahuone@mail.ru,www.hotel.seurahuone.ru,,две звезды,001,27.01.2020,55/001-2020,27.01.2020,27.01.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,33,63,,,,,,,63
городская гостиница (отель),"Гостиница "" Пийпун Пиха"" ООО "" Старая Дружба""","Гостиница "" Пийпун Пиха""","ООО "" Старая Дружба""",Республика Карелия,1007023383,1141035000919,"186790,Республика Карелия, г .Сортавала, ул. Промышленная, дом 44.",+7 921 457 04 04,piipunpha@kolmas.ru,www.piipunpiha.ru,,три звезды,005,29.01.2020,55/005-2020,30.01.2020,30.01.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «джуниор сюит»,4,8,«Первая»,15,30,,,,38
городская гостиница (отель),"Гостиница ""Кузова""  ООО "" Айста""","Гостиница ""Кузова""","ООО ""Айста""",Республика Карелия,1002000343,1021000843016,"186615, Республика Карелия, г. Кемь, ул. Фрунзе, дом 1",+7(81458) 7-22-57,info@kuzovahotel.ru,kuzovahotel.ru,,без звёзд,006,03.02.2020,55/006-2020,03.02.2020,03.02.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,8,15,«Третья»,30,67,,,,82
хостел,"Хостел  "" Ялгора""  ООО ""Эверест""","Хостел ""Ялгора""","ООО ""Эверест""",Республика Карелия,4720018217,1034702183746,"185502, Республика Карелия, Прионежский район, местечко Пиньгуба, ул. Горнолыжная, д. 3",+7(8142) 330-300,info@yalgora.ru,www.yalgora.ru,,без звёзд,013,28.02.2020,55/013-2020,28.02.2020,28.02.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,1,2,«Третья»,1,4,«Пятая»,8,36,42
городская гостиница (отель),"Мини-отель ""Кемь"" ООО "" НСТ-Инвест""","Мини-отель ""Кемь""","ООО "" НСТ-Инвест""",Республика Карелия,1001232341,1101001003223,"186615, Республика Карелия, г. Кемь, площадь Кирова, дом 3",+7 (81458) 5-40-64,minihotel.kem@gmail.com,www.minihotel-kem.ru,,без звёзд,011,12.03.2020,55/011-2020,12.03.2020,12.03.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,2,4,«Вторая»,4,13,«Пятая»,12,35,52
городская гостиница (отель),"Гостиница "" Кемка ""  ИП Андреев Александр Евгеньевич.","Гостиница "" Кемка""",ИП Андреев Александр Евгеньевич,Республика Карелия,774333298049,316774600153321,"186615, Республика Карелия, г. Кемь, улица Шоссе 1 мая, дом 111Б",+7 921 014 34 13,hotelkemka111@gmail.com,www.kemka111.ru,,две звезды,012,12.03.2020,55/012-2020,12.03.2020,12.03.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,2,4,Высшая «джуниор сюит»,3,6,«Первая»,19,36,46
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Янисъярви"" ООО ""Янис Ярви""","База отдыха ""Янисъярви""","ООО ""Янис Ярви""",Республика Карелия,1007021989,1121035000580,"186757, Россия, Республика Карелия, Сортавальский район, пгт.Вяртсиля, 8-й километр автодороги Вяртсиля-Саанлахти",+7 921 227 55 59,spatar35@mail.ru,www.bazajanisjarvi.ru,,без звёзд,016,19.06.2020,55/016-2020,19.06.2020,19.06.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,5,10,«Третья»,8,16,«Пятая»,8,19,45
городская гостиница (отель),"Отель ""Вознесенский"" ООО "" Вознесенское""","Отель ""Вознесенский""","ООО ""Вознесенское""",Республика Карелия,1001277007,1131001014814,"185034,Россия,Республика Карелия, г.Петрозаводск, шоссе Вознесенское, дом 18",+7 921 463 86 83,vozhotel@yandex.ru,www.vozhotel.nubex.ru,,две звезды,018,05.08.2020,55/018-2020,05.08.2020,05.08.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,15,25,,,,,,,25
городская гостиница (отель),"Бутик-отель ""13 стульев"" ООО ""ИнтелТур""","Бутик-отель ""13 стульев""","ООО ""ИнтелТур""",Республика Карелия,1001215900,1081001017118,"185035, Россия, Республика Карелия, г. Петрозаводск, Неглинская набережная, дом 13, кв.2",+7(8142) 77-45-99,luxkarelia@gmail.com,www.13hotel.,,три звезды,020,23.08.2020,55/020-2020,23.08.2020,23.08.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,1,2,Высшая «джуниор сюит»,6,11,«Первая»,5,8,21
городская гостиница (отель),"Отель ""Калевала"" ООО ""Отель ""Калевала""","Отель ""Калевала""","ООО "" Отель ""Калевала""",Республика Карелия,1020011436,1051002317915,"185505, Россия, Республика Карелия, Прионежский район, деревня Косалма",+7(8142) 78-86-14,kalevala-hotel@yandex.ru,www.kalevala-hotel.ru,,три звезды,021,24.08.2020,55/021-2020,24.08.2020,24.08.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,4,8,«Первая»,27,44,,,,52
городская гостиница (отель),"ГК""Фрегат"" ООО "" Фрегат+""","ГК ""Фрегат""","ООО "" Фрегат+""",Республика Карелия,1004019639,1201000002829,"186930, Россия, Республика Карелия, г. Костомукша, Приграничное шоссе, дом 13",+7(81459) 7-28-10,fregatne@onego.ru,www.fregat.ru,,одна звезда,023,31.08.2020,55/023-2020,31.08.2020,31.08.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,17,34,«Третья»,13,52,,,,86
городская гостиница (отель),"Загородный клуб "" Авиаретро"" ООО "" Отдых у озера""","Загородный клуб "" Авиаретро""","ООО "" Отдых у озера""",Республика Карелия,1001323905,1171001002391,"185505,Россия,Республика Карелия, Прионежский район, ст.Шуйская",+7 9212281480,aviaretro-hotel@mail.ru,www.aviaretro-club.ru,,две звезды,027,25.09.2020,55/027-2020,25.09.2020,25.09.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,2,4,Высшая «джуниор сюит»,4,8,«Первая»,4,8,20
городская гостиница (отель),"Гостиница ""Гостевой дом ""Кижская благодать"" ИП Кузькина Татьяна Юрьевна","Гостиница ""Гостевой дом ""Кижская благодать""",ИП Кузькина Татьяна Юрьевна,Республика Карелия,100102008629,304100109300207,"186319, Россия,Республика Карелия, Медвежьегорский район, д.Ерснево","+7 9214510081, +7 9062060632",blago2004@sampo.ru,www.elupov.ru,,две звезды,029,05.10.2020,55/029-2020,05.10.2020,05.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,1,2,«Первая»,6,6,«Вторая»,1,3,11
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения",Гостевые дома «Алавойне» ИП Иванов Алексей Викторович,Гостевые дома «Алавойне»,ИП Иванов Алексей Викторович,Республика Карелия,101400070984,312103517300012,"186004 Республика Карелия, Олонецкий район, п. Ильинский, ул. Старозаводская, д. 2",+7 (921) 525-86-87,alavoine.karelia@yandex.ru,http://алавойне.рф,,без звёзд,365,05.10.2020,77/44/365-2020,05.10.2020,05.10.2023,"Общество с ограниченной ответственностью ""Эксперт Консалт Груп"" (ООО ""Эксперт Консалт Груп"")",«Первая»,8,16,,,,,,,16
городская гостиница (отель),"Отель ""Онего"" ООО ""Онего""","Отель ""Онего""","ООО "" Онего""",Республика Карелия,1015009287,1141039000805,"186150,Россия,Республика Карелия, г. Пудож, ул. Пионерская, д. 97",+7 9210130616,otelonego@yandex.ru,www.otelonego.ru,,три звезды,032,22.10.2020,55/032-2020,22.10.2020,22.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,1,1,«Первая»,16,36,,,,37
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Денисов мыс"" ООО ""Калина плюс""","База отдыха ""Денисов мыс""","ООО ""Калина плюс""",Республика Карелия,1001092292,1031000006652,"186137, Россия, Республика Карелия, Пряжинский район, деревня Алекка",+7 9212282400,baza@decape.ru,www.decape.ru,,две звезды,036,30.10.2020,55/036-2020,30.10.2020,30.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,4,8,«Третья»,2,8,«Пятая»,5,33,49
"(До 31.12.2020) дома отдыха, пансионаты и другие аналогичные средства размещения",Парк-отель «Дача Винтера» ООО «Северное Приладожье»,«Дача Винтера»,Общество с ограниченной ответственностью «Северное Приладожье»,Республика Карелия,1007028085,1201000006492,"186792, Республика Карелия, г. Сортавала, поселок Тарулинна",+7 (814-30) 44712,info@dachavintera.ru,www.dachawintera.ru,,четыре звезды,7739-2023-275,20.11.2020,77/39/275-2020,20.11.2020,19.11.2023,"Общество с ограниченной ответственностью ""Строим Отель""",Высшая «сюит»,5,10,Высшая «апартмент»,6,12,Высшая «люкс»,2,4,26
городская гостиница (отель),"Отель "" Дворянское гнездо"" ООО ПКФ ""Топаз""","Отель ""Дворянское гнездо""","ООО ПКФ ""Топаз""",Республика Карелия,1006003271,1021000922260,"186424, Россия, Республика Карелия ,г. Сегежа,ул. Ленина,дом 3",+7 9218013135,hotel.topaz-kola@mail.ru,нет,,без звёзд,038,24.12.2020,55/038-2020,24.12.2020,24.12.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,7,13,,,,,,,13
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Ветреный пояс"" ООО ПКФ ""Топаз""","База отдыха ""Ветреный пояс""","ООО ПКФ ""Топаз""",Республика Карелия,1006003271,1021000922260,"186434, Россия, Республика Карелия,Сегежский район, Валдайское сельское поселение ( территория бывшего нас.пункта Хижозеро)",+ 7 9210189537,hotel.topaz-kola@mail.ru,topaz-kola.ru,,без звёзд,040,25.12.2020,55/040-2020,25.12.2020,25.12.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,15,30,,,,,,,30
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Белые мосты"" ООО "" ПТО ""Питкяранта""","База отдыха ""Белые мосты""","ООО ""ПТО ""Питкяранта""",Республика Карелия,1005080308,1021000906563,"186810, Россия, Республика Карелия, Питкярантский район, 132-й километр автодороги Олонец-Сортавала",+7 9116678381,belyemosty@yandex.ru,belyemosty.ru,Сычева Любовь Алексеевна,две звезды,042,18.03.2021,10/АА-036/042-2021,18.03.2021,18.03.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,16,32,«Вторая»,3,10,«Третья»,4,8,50
"загородный отель, туристская база, база отдыха",ЗАГОРОДНЫЙ ОТЕЛЬ «МАРЦИАЛЬНЫЕ КЛЮЧИ» ООО «Ваша Карелия»,ЗАГОРОДНЫЙ ОТЕЛЬ «МАРЦИАЛЬНЫЕ КЛЮЧИ»,ООО «Ваша Карелия»,Республика Карелия,1003017646,117100100148,"186203, Республика Карелия, Кондопожский район, Петровское сельское поселение, д. Верхняя Ламба",8 (921) 228-46-28,v.karelia@mail.ru\t,http://marcklychi.ru/,Конева Светлана Юрьевна,две звезды,17-21,12.04.2021,47/028/17-2021,12.04.2021,11.04.2024,"Союз ""Ленинградская областная торгово-промышленная палата""",«Первая»,4,8,«Третья»,9,34,,,,42
"загородный отель, туристская база, база отдыха","База отдыха ""Серебро Онеги"" ООО ""Серебро Онеги""","База отдыха ""Серебро Онеги""","ООО ""Серебро Онеги""",Республика Карелия,1020008289,1021001116564,"185510,Россия, Республика Карелия, Прионежский район, деревня Уя, улица Ручейная, дом 2-а",+7 9215248300,info@serebro-onego.ru,serebroonegi.ru,Сычева Любовь Алексеевна,без звёзд,046,26.05.2021,10/АА-036/046-2021,26.05.2021,26.05.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,6,20,,,,,,,20
хостел,"Хостел ""STARS"" ООО ""Ира""","Хостел ""STARS""","ООО ""Ира""",Республика Карелия,1007026867,1161001058151,"186792, Россия, Республика Карелия, г.Сортавала, ул.Комсомольская, дом 8",+7 9210180017,alisgods@mail.ru,hostelstars24.com,Сычева Любовь Алексеевна,без звёзд,047,18.06.2021,10/АА-036/047-2021,18.06.2021,18.06.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,5,23,,,,,,,23
"загородный отель, туристская база, база отдыха","База отдыха ""Длинный берег"" ООО ""Длинный берег""","База отдыха ""Длинный берег""","ООО ""Длинный берег""",Республика Карелия,7842344090,5067847449104,"186810, Респ. Карелия, Питкярантский р-н, г. Питкяранта, ул. Ленина, д. 151",+7 9114034034,89114034034@mail.ru,www. dbereg.com,Розова Надежда Борисовна,без звёзд,28-р/2,05.07.2021,АА-022/283-2020,05.07.2021,04.07.2024,"Общество с ограниченной ответственностью ""Эндикон-Эксперт""",«Первая»,23,33,«Третья»,5,15,,,,48
"загородный отель, туристская база, база отдыха","База отдыха ""Туулос"" ИП Иванов Алексей Викторович","База отдыха ""Туулос""",ИП Иванов Алексей Викторович,Республика Карелия,101400070984,312103517300012,"186004, Республика Карелия, Олонецкий район, п. Устье Тулоксы",+7 (921) 525-86-87,alavoine.karelia@yandex.ru,http://туулос.рф/,Малиновская Елена Владимировна,без звёзд,423,06.07.2021,77/АА-139-2021/423-2021,06.07.2021,06.07.2024,"Общество с ограниченной ответственностью ""Эксперт Консалт Груп"" (ООО ""Эксперт Консалт Груп"")",«Первая»,10,20,,,,,,,20
городская гостиница (отель),"Мини-отель ""Харланд"" ООО ""ТК Лигея""","Мини-отель ""Харланд""","ООО ""ТК Лигея""",Республика Карелия,1001177852,1061001062902,"185035, Россия, Республика Карелия, г. Петрозаводск, ул.Куйбышева. дом 17",+7 9212281031,281031@bk.ru,harlandptz.ru,Сычева Любовь Алексеевна,без звёзд,052,23.07.2021,10/АА-036/052-2021,23.07.2021,23.07.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,1,2,«Пятая»,3,6,,,,8
городская гостиница (отель),"Отель ""Карелия"" ООО ""ТКК-Т""","Отель ""Карелия""","ООО ""Туристическая компания ""Карелия-тур""",Республика Карелия,1003102517,1081039000998,"186225, Россия, Республика Карелия, г.Кондопога, площадь Ленина, д.5","+7 9214574987, +7 (8142) 599-224",info@throdina.ru,турхолдинг-родина.рф,Сычева Любовь Алексеевна,три звезды,055,26.11.2021,10/АА-036/055-2021,26.11.2021,26.11.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,90,180,,,,,,,180
городская гостиница (отель),Гостиница «Smart Hotel KDO Петрозаводск» ООО «Петровский Альянс»,Гостиница «Smart Hotel KDO Петрозаводск»,ООО «Петровский Альянс»,Республика Карелия,7813593864,1147847257326,"185035, Республика Карелия, г. Петрозаводск, пл. Гагарина, д. 2а",+7 (985) 520-09-37,petrozavodsk@hotel-smart.ru,hotel-smart.ru/ru/hotels/smart-hotel-kdo-petrozavodsk,Пасько Ольга Владимировна,без звёзд,301,13.12.2021,АА-008/301-2021,13.12.2021,13.12.2024,"Общество с ограниченной ответственность ""НЦСЭ ""Хорекаэкспертгрупп""",«Первая»,2,4,«Пятая»,11,23,,,,27
"загородный отель, туристская база, база отдыха",Загородная резиденция «Шуйская Чупа» - COSMOS KARELIA ООО «Шуйская Чупа»,Загородная резиденция «Шуйская Чупа» - COSMOS KARELIA,Общество с ограниченной ответственностью «Шуйская Чупа»,Республика Карелия,1006013142,1151032000063,"185504, Республика Карелия, муниципальный район Прионежский, сельское поселение Шуйское, деревня Шуйская Чупа, территория Космос Карелия Резорт",+7 (814-2) 505005,chupa@cosmosgroup.ru,https://cosmoskarelia.cosmosgroup.ru/ru,Третьякова А.К.,четыре звезды,77АА115-2024-332,14.12.2021,77/АА-115-2021/332-2021,14.12.2021,13.12.2024,"Общество с ограниченной ответственностью ""Строим Отель""",Высшая «сюит»,1,2,Высшая «апартмент»,4,8,Высшая «студия»,2,4,14
городская гостиница (отель),Отель Cosmos Segezha ООО «Сегежа Норд»,Отель Cosmos Segezha,Общество с ограниченной ответственностью «Сегежа Норд»,Республика Карелия,1006027709,1201000002631,"186420, Республика Карелия, р-н Сегежский, г. Сегежа,  ул. Береговая, д. 1",+7 (800) 250 7517,info.segezha@cosmossmart.ru,https://segezha.cosmosgroup.ru,Третьякова А.К.,три звезды,77АА115-2024-328,20.12.2021,77/АА-115-2021/328-2021,20.12.2021,19.12.2024,"Общество с ограниченной ответственностью ""Строим Отель""",«Первая»,60,120,,,,,,,120
городская гостиница (отель),"Мини-отель ""Уют"" ИП Аббасалиев Хабил Тахир оглы","Мини-отель ""Уют""",ИП Аббасалиев Хабил Тахир оглы,Республика Карелия,781903928673,312784718500551,"186790, Республика Карелия, г.Сортавала, ул.Карельская, дом 17",+7 9210191447,minihotel-sortavala@mail.ru,www.minihotel-sortavala.ru,Сычева Любовь Алексеевна,без звёзд,063,28.12.2021,10/АА-036/063-2021,28.12.2021,28.12.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,5,10,«Вторая»,3,10,,,,20
"загородный отель, туристская база, база отдыха","Гостиница ""Гостевой домик ""Курки"" ООО ""Курки""","Гостиница ""Гостевой домик ""Курки""","ООО ""Курки""",Республика Карелия,1012012041,1141035001216,"186734, Республика Карелия, Лахденпохский район, пос.Куркиеки, ул.Алховская, дом 9",+7 9212236593,zao-kurki@ro.ru,-,Сычева Любовь Алексеевна,без звёзд,065,08.02.2022,10/АА-036/065-2021,08.02.2022,08.02.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,4,8,«Вторая»,7,22,,,,30
"загородный отель, туристская база, база отдыха","База отдыха ""Гостевой дом отца Василия"" ИП Грачев Дмитрий Алексеевич","База отдыха ""Гостевой дом отца Василия""",ИП Грачев Дмитрий Алексеевич,Республика Карелия,782580200646,317784700352276,"186790, Республика Карелия, г.Сортавала, поселок.Рантуэ, дом 11",+7 9210121552,gost-dom@yandex.ru,www.gost-dom.com,Сычева Любовь Алексеевна,без звёзд,066,14.02.2022,10/АА-036/066-2022,14.02.2022,14.02.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Вторая»,5,12,,,,,,,12
"загородный отель, туристская база, база отдыха","База отдыха ""Медвежий угол"" ИП Грищенко Владимир Степанович","База отдыха ""Медвежий угол""",ИП Грищенко Владимир Степанович,Республика Карелия,100120161394,321100100013412,"186220, Республика Карелия, Кондопожский район, деревня Тивдия, ул.Заречная, д.40",+7 9216202305,sledgeo@bk.ru,www.bearnook.ru,Сычева Любовь Алексеевна,без звёзд,067,25.02.2022,10/АА-036/067-2022,25.02.2022,25.02.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,3,18,,,,,,,18
мотель,"Мотель ""Уют"" ИП Мошникова А.В.","Мотель ""Уют""",Индивидуальный предприниматель Мошникова Анна Викторовна,Республика Карелия,101503202600,320100100025921,"186150, Россия, Республика Карелия, г.Пудож, ул.Комсомольская, дом 65",+7 9215299971,yut-motel@yandex.ru,www.motelyut.ru,Сычева Любовь Алексеевна,три звезды,068,14.03.2022,10/АА-036/068-2022,14.03.2022,14.03.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,30,48,,,,,,,48
"загородный отель, туристская база, база отдыха","Загородный отель ""Кружево"" ООО ""Кружево""","Загородный отель ""Кружево""","Общество с ограниченной ответственностью ""Кружево""",Республика Карелия,1007027821,1191001010463,"186790, Республика Карелия, Сортавала, пос. Рантуэ дом 77, корп.1",+79210104949,slukin@hotelkruzhevo.ru,https://hotelkruzhevo.ru/,Киселева Р.Ф.,четыре звезды,006,15.04.2022,АА-157/006-2022,15.04.2022,14.04.2025,"Общество с ограниченной ответственностью ""Хоспиталитигрупп""",Высшая «апартмент»,13,42,,,,,,,42
городская гостиница (отель),"Гостиница ""Уют"" ООО ""Б3""","Гостиница ""Б3""","ООО ""Б3""",Республика Карелия,1001350874,1201000007548,"185007, Россия, Республика Карелия, г. Петрозаводск,ул.Крылова,дом 6.",+79052999080,89052999080@mail.ru,нет,Сычева Любовь Алексеевна,без звёзд,073,22.04.2022,10/АА-036/073-2022,22.04.2022,22.04.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,23,46,«Третья»,2,4,,,,50
